id,f1,auc,ap,acc,bacc,prec,rec,jac,n,scope,scope_class,scope_subclass,ec,ec_class,ec_subclass,organism,reign
3d0b_1,0.5925925925925926,0.9745454545454546,0.870110100372909,0.7884615384615384,0.8619913419913421,0.4266666666666667,0.9696969696969697,0.42105263157894735,208,d.122.1.1,d,d.122,3.6.4.10,3,3.6,Homo sapiens,Eukaryota
1wdk_1,0.10344827586206896,0.7650880037054192,0.051583612280789726,0.9290586630286494,0.5835514126910607,0.06716417910447761,0.225,0.05454545454545454,2199,c.95.1.1,c,c.95,1.1.1.35,1,1.1,Pseudomonas fragi,Bacteria
1o5r_1,0.6185567010309279,0.9439837535962092,0.7430415953530407,0.8939828080229226,0.8481130478930445,0.5084745762711864,0.7894736842105263,0.44776119402985076,349,c.1.9.1,c,c.1,3.5.4.4,3,3.5,Bos taurus,Eukaryota
2dsa_3,0.06451612903225806,0.677375637755102,0.03720206719110514,0.9275,0.534438775510204,0.043478260869565216,0.125,0.03333333333333333,800,,-,-,2.5.1.18,2,2.5,Paraburkholderia xenovorans,-
3n8x_1,0.4235294117647059,0.8747086247086249,0.38700769109126976,0.9113924050632911,0.740034965034965,0.34615384615384615,0.5454545454545454,0.26865671641791045,553,g.3.11.1,g,g.3,1.14.99.1,1,1.14,Ovis aries,Eukaryota
4jvq_2,0.038461538461538464,0.5312519056040002,0.05836922772886059,0.8214285714285714,0.46515031404353924,0.0273972602739726,0.06451612903225806,0.0196078431372549,560,e.8.1.4,e,e.8,2.7.7.48,2,2.7,Hepatitis c virus,Viruses
1ihy_3,0.2261904761904762,0.8860681114551083,0.16149806203333936,0.9024024024024024,0.6953173374613003,0.1484375,0.475,0.12751677852348994,1332,d.81.1.1,d,d.81,1.2.1.12,1,1.2,Panulirus versicolor,Eukaryota
1z9h_4,0.04040404040404041,0.6228549268008919,0.043603482703533224,0.9133211678832117,0.5026177164463691,0.02857142857142857,0.06896551724137931,0.020618556701030927,1096,,-,-,5.3.99.3,5,5.3,Macaca fascicularis,-
3tdl_2,0.2,0.7805471453287198,0.25310522989957374,0.916955017301038,0.5698529411764706,0.23076923076923078,0.17647058823529413,0.1111111111111111,578,a.126.1.1,a,a.126,,-,-,Homo sapiens,Eukaryota
3gi3_1,0.7708333333333334,0.967830807876185,0.8701987932513975,0.9333333333333333,0.9023579936796046,0.6981132075471698,0.8604651162790697,0.6271186440677966,330,d.144.1.7,d,d.144,2.7.11.24,2,2.7,Homo sapiens,Eukaryota
1xvc_1,0.0,0.8342938504305376,0.03766295787416476,0.9840225563909775,0.49691504508780254,0.0,0.0,0.0,2128,,-,-,1.14.13.25,1,1.14,Methylococcus capsulatus,-
1a4z_4,0.25136612021857924,0.89166956320241,0.17036082383371143,0.9305273833671399,0.6853300119723478,0.17829457364341086,0.42592592592592593,0.14375,1972,c.82.1.1,c,c.82,1.2.1.3,1,1.2,Bos taurus,Eukaryota
1ia2_2,0.294478527607362,0.8471833177715531,0.3374238104785551,0.7005208333333334,0.7875816993464052,0.17647058823529413,0.8888888888888888,0.17266187050359713,384,c.71.1.1,c,c.71,1.5.1.3,1,1.5,Candida albicans,Eukaryota
3vdb_2,0.26506024096385544,0.9015724857046754,0.19216249380742584,0.9399014778325123,0.7049487050117726,0.1864406779661017,0.4583333333333333,0.1527777777777778,1015,,-,-,3.2.1.23,3,3.2,Escherichia coli,-
3fl4_1,0.7209302325581395,0.9671166827386692,0.8317103940649202,0.9292035398230089,0.9214561234329797,0.5961538461538461,0.9117647058823529,0.5636363636363636,339,d.144.1.7,d,d.144,2.7.11.24,2,2.7,Homo sapiens,Eukaryota
2dub_2,0.19736842105263158,0.7953770071050736,0.10457436287384378,0.9202092871157619,0.6427900716767349,0.13761467889908258,0.3488372093023256,0.10948905109489052,1529,c.14.1.3,c,c.14,4.2.1.17,4,4.2,Rattus norvegicus,Eukaryota
2bt0_2,0.348993288590604,0.8350015398829689,0.2981495248229572,0.7668269230769231,0.7658607945796119,0.22608695652173913,0.7647058823529411,0.21138211382113822,416,d.122.1.1,d,d.122,3.6.4.10,3,3.6,Homo sapiens,Eukaryota
3lu8_1,0.2033898305084746,0.7176003344481605,0.10272043773844876,0.9186851211072664,0.5909280936454849,0.18181818181818182,0.23076923076923078,0.11320754716981132,578,a.126.1.1,a,a.126,,-,-,Homo sapiens,Eukaryota
5ca1_1,0.23300970873786409,0.7276572834948469,0.1653229743224705,0.8149882903981265,0.6082141209044762,0.17142857142857143,0.36363636363636365,0.13186813186813187,427,d.79.2.1,d,d.79,,-,-,Sus barbatus,Eukaryota
1bxq_1,0.7115384615384616,0.9827331486611265,0.8840571412806234,0.9071207430340558,0.9359649122807018,0.5606060606060606,0.9736842105263158,0.5522388059701493,323,b.50.1.2,b,b.50,3.4.23.20,3,3.4,Penicillium janthinellum,Eukaryota
1m9n_1,0.16901408450704225,0.8473286728992953,0.10354962003893728,0.95,0.5819787192228867,0.15,0.1935483870967742,0.09230769230769231,1180,c.97.1.4,c,c.97,2.1.2.3,2,2.1,Gallus gallus,Eukaryota
4ixc_1,0.13675213675213677,0.572969460688759,0.09803193487057371,0.7720090293453724,0.5176088369070826,0.10126582278481013,0.21052631578947367,0.07339449541284404,443,c.55.1.0,c,c.55,2.7.1.1,2,2.7,Homo sapiens,Eukaryota
2dpx_1,0.47540983606557374,0.9422550629447182,0.5240313801283231,0.7722419928825622,0.873015873015873,0.3118279569892473,1.0,0.3118279569892473,281,c.37.1.8,c,c.37,3.6.5.2,3,3.6,Homo sapiens,Eukaryota
2rlc_1,0.5542168674698795,0.9220357941834452,0.5143768306822718,0.8871951219512195,0.8329977628635348,0.4339622641509434,0.7666666666666667,0.38333333333333336,328,d.153.1.0,d,d.153,3.5.1.24,3,3.5,Clostridium perfringens,Bacteria
3zc3_2,0.46987951807228917,0.9098063200815495,0.39565600978248366,0.8508474576271187,0.8581039755351683,0.32231404958677684,0.8666666666666667,0.30708661417322836,590,c.25.1.1,c,c.25,1.18.1.2,1,1.18,Nostoc sp.,Bacteria
3mcv_3,0.5,0.9209979209979211,0.532540079998484,0.8064516129032258,0.857934857934858,0.34285714285714286,0.9230769230769231,0.3333333333333333,248,c.2.1.2,c,c.2,1.5.1.33,1,1.5,Trypanosoma brucei,Eukaryota
3mlb_1,0.425531914893617,0.9165822357311719,0.6333108260797711,0.7112299465240641,0.7879094900371496,0.27972027972027974,0.8888888888888888,0.2702702702702703,374,c.26.1.3,c,c.26,2.7.7.18,2,2.7,Bacillus anthracis,Bacteria
3svp_2,0.2689075630252101,0.909965034965035,0.20972515307031872,0.8936430317848411,0.7590811965811965,0.17204301075268819,0.6153846153846154,0.1553398058252427,818,d.174.1.1,d,d.174,1.14.13.39,1,1.14,Rattus norvegicus,Eukaryota
1hwr_1,0.782608695652174,0.9955418381344308,0.980246802579749,0.898989898989899,0.9382716049382716,0.6428571428571429,1.0,0.6428571428571429,198,b.50.1.1,b,b.50,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
3aiw_1,0.5,0.9679663009404389,0.647763159021018,0.934156378600823,0.8356191222570533,0.38095238095238093,0.7272727272727273,0.3333333333333333,486,,-,-,3.2.1.182,3,3.2,Secale cereale,-
3euf_3,0.42857142857142855,0.9232780612244899,0.26446775406793577,0.891156462585034,0.875,0.2857142857142857,0.8571428571428571,0.2727272727272727,588,c.56.2.0,c,c.56,2.4.2.3,2,2.4,Homo sapiens,Eukaryota
3pxk_1,0.6206896551724138,0.9893255701115963,0.9189169641844973,0.87109375,0.9279475982532751,0.45,1.0,0.45,256,d.144.1.7,d,d.144,2.7.10.2,2,2.7,Homo sapiens,Eukaryota
5ify_10,0.19607843137254902,0.8160842293906809,0.1081441157554287,0.718213058419244,0.7732974910394266,0.1111111111111111,0.8333333333333334,0.10869565217391304,582,c.68.1.6,c,c.68,2.7.7.24,2,2.7,Burkholderia vietnamiensis,Bacteria
1xoq_2,0.32786885245901637,0.8783444198078345,0.2759193051701418,0.8734567901234568,0.7469327420546933,0.2247191011235955,0.6060606060606061,0.19607843137254902,648,a.211.1.2,a,a.211,3.1.4.53,3,3.1,Homo sapiens,Eukaryota
1wpg_2,0.10526315789473684,0.7350890985324947,0.07212235464165433,0.8631790744466801,0.5454926624737946,0.07142857142857142,0.2,0.05555555555555555,994,,-,-,7.2.2.10,7,7.2,Oryctolagus cuniculus,-
1hk1_1,0.35294117647058826,0.8249840662842575,0.2839869317777831,0.9204339963833634,0.6751434034416826,0.3157894736842105,0.4,0.21428571428571427,553,a.126.1.1,a,a.126,,-,-,Homo sapiens,Eukaryota
1uy8_1,0.512,0.9048214285714286,0.6111616232977236,0.7053140096618358,0.8257142857142857,0.34408602150537637,1.0,0.34408602150537637,207,d.122.1.1,d,d.122,3.6.4.10,3,3.6,Homo sapiens,Eukaryota
1gqy_1,0.28735632183908044,0.8833791932556642,0.19689865854555383,0.8676627534685165,0.7672121070194954,0.18382352941176472,0.6578947368421053,0.16778523489932887,937,c.72.2.1,c,c.72,6.3.2.8,6,6.3,Haemophilus influenzae,Bacteria
1c72_3,0.2653061224489796,0.8839557559640806,0.29381040431282285,0.9170506912442397,0.6774193548387096,0.19402985074626866,0.41935483870967744,0.15294117647058825,868,c.47.1.5,c,c.47,2.5.1.18,2,2.5,Gallus gallus,Eukaryota
3ba6_1,0.23076923076923078,0.8634885535900103,0.1605140734207245,0.8992950654582075,0.6911908168574401,0.15306122448979592,0.46875,0.13043478260869565,993,f.33.1.1,f,f.33,7.2.2.10,7,7.2,Oryctolagus cuniculus,Eukaryota
3uiv_1,0.15217391304347827,0.7424377224199288,0.08232987699529738,0.865979381443299,0.6171708185053381,0.09722222222222222,0.35,0.08235294117647059,582,,-,-,,-,-,Homo sapiens,-
1mdl_1,0.2823529411764706,0.8935117302052786,0.20682367074208696,0.8291316526610645,0.7914222873900294,0.17391304347826086,0.75,0.1643835616438356,357,d.54.1.1,d,d.54,5.1.2.2,5,5.1,Pseudomonas putida,Bacteria
1it7_1,0.21333333333333335,0.8987068201948627,0.12915621791827042,0.9488734835355286,0.6413994685562444,0.16,0.32,0.11940298507462686,1154,d.17.6.1,d,d.17,2.4.2.48,2,2.4,Pyrococcus horikoshii,Archaea
1gw2_1,0.2898550724637681,0.8469366985548544,0.3317196282717982,0.8398692810457516,0.7214532871972319,0.19230769230769232,0.5882352941176471,0.1694915254237288,306,a.93.1.1,a,a.93,1.11.1.7,1,1.11,Armoracia rusticana,Eukaryota
3ocg_1,0.6818181818181818,0.9693969396939693,0.7954259835098478,0.9166666666666666,0.9132913291329132,0.5454545454545454,0.9090909090909091,0.5172413793103449,336,d.144.1.7,d,d.144,2.7.11.24,2,2.7,Homo sapiens,Eukaryota
1j1c_2,0.3851851851851852,0.9227296181630547,0.38849258359661,0.8844011142061281,0.8275283797729618,0.25742574257425743,0.7647058823529411,0.23853211009174313,718,d.144.1.7,d,d.144,2.7.11.1,2,2.7,Homo sapiens,Eukaryota
3lu7_2,0.29850746268656714,0.8165562157221207,0.2217924364890051,0.918825561312608,0.6333980804387569,0.2857142857142857,0.3125,0.17543859649122806,579,a.126.1.1,a,a.126,,-,-,Homo sapiens,Eukaryota
2j4k_5,0.183206106870229,0.7791525263951734,0.09136580384125864,0.9165366614664586,0.6424161010558069,0.12371134020618557,0.35294117647058826,0.10084033613445378,1282,c.73.1.0,c,c.73,2.7.4.22,2,2.7,Saccharolobus solfataricus,Archaea
4aac_1,0.7096774193548387,0.9783219954648527,0.83499446146422,0.9228571428571428,0.9317460317460318,0.5689655172413793,0.9428571428571428,0.55,350,d.144.1.7,d,d.144,2.7.11.24,2,2.7,Homo sapiens,Eukaryota
3lam_1,0.5918367346938775,0.9784956827210349,0.8214490599441439,0.9581589958158996,0.9198923142585114,0.4461538461538462,0.8787878787878788,0.42028985507246375,956,e.8.1.2,e,e.8,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
3fmn_1,0.7209302325581395,0.9626131444313263,0.8530907283672552,0.9296187683284457,0.933982683982684,0.5849056603773585,0.9393939393939394,0.5636363636363636,341,d.144.1.7,d,d.144,2.7.11.24,2,2.7,Homo sapiens,Eukaryota
2bxf_2,0.043478260869565216,0.5804026050917703,0.03652068064365688,0.9619377162629758,0.5100059206631143,0.0625,0.03333333333333333,0.022222222222222223,1156,a.126.1.1,a,a.126,,-,-,Homo sapiens,Eukaryota
4yaf_2,0.13333333333333333,0.82414427907267,0.10734482157927835,0.914332784184514,0.6123435988642392,0.08602150537634409,0.2962962962962963,0.07142857142857142,1214,c.25.1.0,c,c.25,1.6.2.4,1,1.6,Rattus norvegicus,Eukaryota
2v9x_6,0.0,0.7052137415692172,0.030518238770572397,0.9818984547461369,0.4991023339317774,0.0,0.0,0.0,2265,b.85.4.1,b,b.85,3.5.4.13,3,3.5,Escherichia coli,Bacteria
3fr0_1,0.03508771929824561,0.5142857142857142,0.06255373297979447,0.7544642857142857,0.4357142857142857,0.023255813953488372,0.07142857142857142,0.017857142857142856,448,l.1.1.1,l,l.1,2.7.1.1,2,2.7,Homo sapiens,Eukaryota
3oq1_1,0.26143790849673204,0.7860816756522278,0.17932421763403913,0.7835249042145593,0.7007808142777467,0.16666666666666666,0.6060606060606061,0.15037593984962405,522,l.1.1.1,l,l.1,1.1.1.146,1,1.1,Homo sapiens,Eukaryota
3tfq_4,0.2706766917293233,0.8378306878306878,0.18670351081006575,0.8183520599250936,0.7156746031746032,0.17475728155339806,0.6,0.1565217391304348,534,c.2.1.2,c,c.2,1.1.1.146,1,1.1,Homo sapiens,Eukaryota
4l4s_2,0.6386554621848739,0.9492894056847545,0.8040951192245104,0.8700906344410876,0.8758882428940569,0.5,0.8837209302325582,0.4691358024691358,331,d.162.1.1,d,d.162,1.1.1.27,1,1.1,Homo sapiens,Eukaryota
2b24_2,0.0,0.8555988857938718,0.05380440400474669,0.9713498622589531,0.49108635097493036,0.0,0.0,0.0,1815,,-,-,1.14.12.12,1,1.14,Rhodococcus sp.,-
1nj5_1,0.42990654205607476,0.856259391977806,0.4244432996319792,0.8682505399568035,0.7295399375794707,0.3484848484848485,0.5609756097560976,0.27380952380952384,463,d.104.1.1,d,d.104,6.1.1.15,6,6.1,Methanothermobacter thermautotrophicus,Archaea
3znr_1,0.5747126436781609,0.9465215773809523,0.6039640257143403,0.8994565217391305,0.8459821428571428,0.45454545454545453,0.78125,0.4032258064516129,368,c.42.1.2,c,c.42,3.5.1.98,3,3.5,Homo sapiens,Eukaryota
3ey4_2,0.2716049382716049,0.8354683195592286,0.1812007707180456,0.7704280155642024,0.7530303030303029,0.16666666666666666,0.7333333333333333,0.15714285714285714,514,c.2.1.2,c,c.2,1.1.1.146,1,1.1,Homo sapiens,Eukaryota
2r26_2,0.1978021978021978,0.7865787694388099,0.11537376128684092,0.9519420671494404,0.5983012170385396,0.17647058823529413,0.225,0.10975609756097561,1519,a.103.1.1,a,a.103,2.3.3.16,2,2.3,Thermoplasma acidophilum,Archaea
3q0z_2,0.0784313725490196,0.661923076923077,0.06570799657170587,0.8275229357798165,0.5098076923076923,0.05194805194805195,0.16,0.04081632653061224,545,e.8.1.4,e,e.8,2.7.7.48,2,2.7,Hepatitis c virus,Viruses
1ld8_1,0.43478260869565216,0.9856257238231488,0.6665930916813058,0.9277777777777778,0.9397097894951971,0.28169014084507044,0.9523809523809523,0.2777777777777778,720,a.102.4.3,a,a.102,2.5.1.58,2,2.5,Homo sapiens,Eukaryota
4tsr_1,0.47058823529411764,0.9250225835591689,0.579827596237531,0.8646616541353384,0.8349593495934959,0.3333333333333333,0.8,0.3076923076923077,399,c.60.1.2,c,c.60,3.1.3.-,3,3.1,Escherichia coli,Bacteria
1g1y_1,0.1,0.7461280755711774,0.06787574226018143,0.9230769230769231,0.5504448594024605,0.07352941176470588,0.15625,0.05263157894736842,1170,c.1.8.1,c,c.1,3.2.1.135,3,3.2,Thermoactinomyces vulgaris,Bacteria
4aa4_1,0.6666666666666666,0.9743589743589745,0.8087116605151244,0.9048991354466859,0.9217490842490843,0.515625,0.9428571428571428,0.5,347,d.144.1.7,d,d.144,2.7.11.24,2,2.7,Homo sapiens,Eukaryota
2yoj_2,0.46153846153846156,0.958288409703504,0.5756813385113569,0.899641577060932,0.8795148247978437,0.3157894736842105,0.8571428571428571,0.3,558,e.8.1.4,e,e.8,2.7.7.48,2,2.7,Hepatitis c virus,Viruses
1wur_4,0.0,0.429582399103139,0.029439219353265454,0.9177489177489178,0.47533632286995514,0.0,0.0,0.0,924,d.96.1.1,d,d.96,3.5.4.16,3,3.5,Thermus thermophilus,Bacteria
1til_3,0.4,0.8625414364640884,0.388556247410867,0.9147286821705426,0.6937569060773481,0.36666666666666664,0.44,0.25,774,d.122.1.3,d,d.122,2.7.11.1,2,2.7,Geobacillus stearothermophilus,Bacteria
4rf2_2,0.706766917293233,0.9788811046806782,0.9470317249534287,0.844,0.8875520357396689,0.5595238095238095,0.9591836734693877,0.5465116279069767,250,c.2.1.0,c,c.2,1.1.1.-,1,1.1,Lentilactobacillus kefiri,Bacteria
4iz0_2,0.5045045045045045,0.9672088484059858,0.589648785857393,0.9016100178890877,0.93181522446324,0.34146341463414637,0.9655172413793104,0.3373493975903614,559,e.8.1.4,e,e.8,2.7.7.48,2,2.7,Hepatitis c virus,Viruses
2rf2_1,0.5416666666666666,0.9956715310413059,0.8843746134461398,0.954118873826903,0.9764201500535905,0.37142857142857144,1.0,0.37142857142857144,959,e.8.1.2,e,e.8,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
1w2d_1,0.2222222222222222,0.8242311770943797,0.2358207065596866,0.8233009708737864,0.7002916224814422,0.13829787234042554,0.5652173913043478,0.125,515,d.143.1.3,d,d.143,2.7.1.127,2,2.7,Homo sapiens,Eukaryota
1arz_1,0.13385826771653545,0.8375136711629603,0.0719770833292358,0.7964847363552267,0.726923076923077,0.07456140350877193,0.6538461538461539,0.07172995780590717,1081,,-,-,1.17.1.8,1,1.17,Escherichia coli,-
2bjh_1,0.29411764705882354,0.802716565349544,0.2905804403579789,0.9076923076923077,0.7286284194528876,0.20270270270270271,0.5357142857142857,0.1724137931034483,780,c.69.1.17,c,c.69,3.1.1.73,3,3.1,Aspergillus niger,Eukaryota
3d3e_2,0.3270440251572327,0.8499130650769995,0.22062125693973378,0.7946257197696737,0.7914803775459514,0.20634920634920634,0.7878787878787878,0.19548872180451127,521,l.1.1.1,l,l.1,1.1.1.146,1,1.1,Homo sapiens,Eukaryota
1rt5_1,0.5769230769230769,0.9859778336461174,0.6125004079709294,0.9532908704883227,0.9602705286639992,0.410958904109589,0.967741935483871,0.40540540540540543,942,e.8.1.2,e,e.8,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
5frd_2,0.39080459770114945,0.798948948948949,0.3392911308344923,0.7896825396825397,0.6932432432432432,0.2982456140350877,0.5666666666666667,0.24285714285714285,252,c.69.1.0,c,c.69,3.1.1.1,3,3.1,Archaeoglobus fulgidus,Archaea
1q12_4,0.15873015873015872,0.7426776991326887,0.058939238750838535,0.9277929155313351,0.6145947562556076,0.10989010989010989,0.2857142857142857,0.08620689655172414,1468,c.37.1.12,c,c.37,7.5.2.1,7,7.5,Escherichia coli,Bacteria
1s3y_1,0.5,0.9496132596685083,0.7967358637384214,0.7669902912621359,0.8501657458563536,0.3380281690140845,0.96,0.3333333333333333,206,c.71.1.1,c,c.71,1.5.1.3,1,1.5,Pneumocystis carinii,Eukaryota
2owb_1,0.8,0.9919683257918551,0.933857012886214,0.9421768707482994,0.9673076923076923,0.6666666666666666,1.0,0.6666666666666666,294,d.144.1.0,d,d.144,2.7.11.21,2,2.7,Homo sapiens,Eukaryota
2bxe_2,0.0,0.5534091697301796,0.029065176676320595,0.9568281938325991,0.4896302975653742,0.0,0.0,0.0,1135,a.126.1.1,a,a.126,,-,-,Homo sapiens,Eukaryota
1h69_4,0.11842105263157894,0.7970787689097547,0.07576580380217185,0.8772893772893773,0.612206572769953,0.072,0.3333333333333333,0.06293706293706294,1092,c.23.5.3,c,c.23,1.6.5.2,1,1.6,Homo sapiens,Eukaryota
1y9e_1,0.037267080745341616,0.7595299145299146,0.025963192790383043,0.9214792299898683,0.5281410256410257,0.021897810218978103,0.125,0.0189873417721519,1974,,-,-,1.6.5.-,1,1.6,Bacillus subtilis,-
3d70_1,0.1188118811881188,0.7327425373134329,0.05690670109318444,0.677536231884058,0.7126865671641791,0.06451612903225806,0.75,0.06315789473684211,276,,-,-,,-,-,Bacillus subtilis,-
4hma_1,0.5294117647058824,0.9176623774509804,0.5794271093230517,0.75,0.8272058823529411,0.36885245901639346,0.9375,0.36,320,,-,-,3.4.24.35,3,3.4,Homo sapiens,-
1di9_1,0.5679012345679012,0.9831438127090301,0.7957350237270144,0.8994252873563219,0.9461538461538461,0.39655172413793105,1.0,0.39655172413793105,348,d.144.1.7,d,d.144,2.7.11.24,2,2.7,Homo sapiens,Eukaryota
1wzn_1,0.3835616438356164,0.9072138884206977,0.2957820182240289,0.8770491803278688,0.8515927861115793,0.25,0.8235294117647058,0.23728813559322035,732,,-,-,2.1.1.-,2,2.1,Pyrococcus horikoshii,-
1jjt_1,0.37735849056603776,0.8942695722356739,0.299003912427553,0.85,0.7989417989417988,0.25316455696202533,0.7407407407407407,0.23255813953488372,440,d.157.1.1,d,d.157,3.5.2.6,3,3.5,Pseudomonas aeruginosa,Bacteria
1pnq_1,0.4723618090452261,0.8877679697351829,0.6358764084866275,0.7058823529411765,0.7879886506935687,0.3197278911564626,0.9038461538461539,0.3092105263157895,357,l.1.1.1,l,l.1,7.1.1.1,7,7.1,Rhodospirillum rubrum,Bacteria
1rje_2,0.25274725274725274,0.8276481645289695,0.13966786711624563,0.8626262626262626,0.7390811587793011,0.1597222222222222,0.6052631578947368,0.14465408805031446,990,l.1.1.1,l,l.1,2.1.1.233,2,2.1,Saccharomyces cerevisiae,Eukaryota
1xom_1,0.41739130434782606,0.9220255550900713,0.3429468515641737,0.8964451313755796,0.8383954754922497,0.2857142857142857,0.7741935483870968,0.26373626373626374,647,a.211.1.2,a,a.211,3.1.4.53,3,3.1,Homo sapiens,Eukaryota
4gab_1,0.5641025641025641,0.9578572488499777,0.7051403739113882,0.8924050632911392,0.921946876391156,0.4,0.9565217391304348,0.39285714285714285,316,c.1.7.1,c,c.1,1.1.1.300,1,1.1,Homo sapiens,Eukaryota
2gvc_2,0.04938271604938271,0.7536066818526955,0.031131237757948654,0.9128959276018099,0.6250949126803341,0.02666666666666667,0.3333333333333333,0.02531645569620253,1768,,-,-,1.14.13.-,1,1.14,Schizosaccharomyces pombe,-
1wxy_1,0.5148514851485149,0.9164934164934165,0.5514188989289655,0.8595988538681948,0.7904539154539154,0.40625,0.7027027027027027,0.3466666666666667,349,c.1.9.1,c,c.1,3.5.4.4,3,3.5,Bos taurus,Eukaryota
1ozh_2,0.17105263157894737,0.8879181585677749,0.13678095860895473,0.9419622293873791,0.6194219948849105,0.12264150943396226,0.2826086956521739,0.09352517985611511,2171,l.1.1.1,l,l.1,2.2.1.6,2,2.2,Klebsiella pneumoniae,Bacteria
